Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code
389,2002,Dodge,Grand Caravan,N/A,138546,15380,Used,Individual Seller,43694
390,2014,Nissan,Maxima,sport,102264,17321,Used,Dealership,66613
391,2011,Lexus,RX,sport,119639,11093,Used,Dealership,53814
392,2023,Jeep,Wrangler,sport,78,46846,New,Dealership,12272
393,1999,Chevrolet,Equinox,N/A,80304,7807,Used,Individual Seller,74024
394,2019,Acura,Integra,base,20828,23386,Certified,Dealership,40758
395,2006,Kia,Rio,sport,68529,15211,Used,Dealership,68644
396,1999,Chrysler,300,N/A,37283,13351,Used,Dealership,47948
397,2003,Honda,HR-V,N/A,23639,37950,Used,Dealership,71595
398,2017,Mercedes,C-Class,base,129910,11044,Used,Individual Seller,20247
399,1999,Kia,Forte,N/A,93885,11560,Used,Dealership,18750
400,2008,BMW,X3,base,54816,22969,Used,Dealership,10035
401,1995,Acura,Integra,N/A,31492,10913,Used,Individual Seller,53342
402,2012,Subaru,WRX,base,120148,13722,Used,Dealership,75928
403,2016,Ford,Mustang,base,122629,11043,Used,Individual Seller,36710
404,2016,BMW,X5,luxury,53936,24563,Used,Individual Seller,39559
405,2023,Jeep,Wrangler,base,95,35912,New,Dealership,54219
406,2002,Lincoln,Navigator,N/A,138992,6328,Used,Dealership,19280
407,2001,Lexus,GS350,N/A,76710,12293,Used,Individual Seller,94680
408,2019,Dodge,Durango,sport,9815,16395,Certified,Dealership,75979
409,1995,Subaru,Outback,N/A,43774,16125,Used,Dealership,80083
410,2019,Chevrolet,Tahoe,base,5253,34306,Certified,Dealership,37076
411,2016,Jeep,Grand Cherokee,sport,78660,10742,Used,Individual Seller,12641
412,2011,Subaru,WRX,base,141835,6305,Used,Individual Seller,37493
413,2016,Mercedes,GLE,base,44402,29103,Used,Dealership,41035
414,2011,Ford,Fiesta,base,118554,10364,Used,Dealership,96086
415,2008,Dodge,Ram 1500,luxury,36361,25919,Used,Individual Seller,96519
416,2010,Volvo,S70,base,139219,16269,Used,Dealership,39719
417,2001,Honda,HR-V,N/A,119815,5207,Used,Individual Seller,22150
418,2016,Subaru,WRX,base,112899,11771,Used,Dealership,46950
419,2010,Kia,Sportage,sport,125653,6815,Used,Dealership,66136
420,2018,BMW,X3,base,10465,25023,Certified,Dealership,13954
421,2007,Kia,K5,base,20291,20518,Used,Individual Seller,12458
422,2023,Mercedes,E-Class,sport,53,28382,New,Dealership,42870
423,2023,Hyundai,Elantra,luxury,38,21038,New,Dealership,12690
424,2014,Kia,K5,base,41588,33549,Used,Dealership,70963
425,1999,Volvo,XC90,N/A,54571,26614,Used,Individual Seller,23519
426,2023,Subaru,WRX,base,39,26927,New,Dealership,91867
427,2013,Volkswagen,Tiguan,sport,139583,14974,Used,Dealership,94495
428,2022,Honda,HR-V,luxury,61,22473,New,Dealership,95197
429,1996,Acura,Integra,N/A,95987,9103,Used,Dealership,29483
430,2008,Chevrolet,Impala,sport,48196,8336,Used,Individual Seller,81069
431,2006,GMC,Yukon,sport,16027,13124,Used,Dealership,39156
432,2012,Chrysler,Town & Country,sport,85422,5586,Used,Dealership,67937
433,2015,Mercedes,C-Class,base,109657,9614,Used,Individual Seller,22708
434,2023,Chrysler,300,base,37,47668,New,Dealership,18615
435,2020,Subaru,WRX,base,33283,18831,Certified,Dealership,85922
436,2001,Lexus,ES,N/A,64962,10005,Used,Dealership,64306
437,2023,Volvo,S70,base,14,44194,New,Dealership,13859
438,2009,GMC,Yukon,base,38348,11677,Used,Dealership,36977
439,2011,Lexus,ES,base,113346,17256,Used,Individual Seller,90613
440,2021,Ford,Ranger,base,23178,24068,Certified,Dealership,37167
441,2004,Ford,Escape,N/A,55577,21459,Used,Dealership,30277
442,2021,Hyundai,Elantra,luxury,34926,22064,Certified,Dealership,86621
443,2022,BMW,X5,base,49,31023,New,Dealership,33972
444,2022,Volvo,S60,base,7,44535,New,Dealership,31443
445,2021,Lincoln,Navigator,sport,22304,15507,Certified,Dealership,98410
446,2018,Jeep,Grand Cherokee,sport,20070,22389,Certified,Dealership,70277
447,2017,Kia,Sportage,base,114792,8901,Used,Individual Seller,55324
448,2001,Audi,A4,N/A,124752,10666,Used,Individual Seller,62754
449,2010,Buick,LaCrosse,base,98389,14298,Used,Dealership,64820
450,2012,Jeep,Grand Cherokee,luxury,58960,24917,Used,Dealership,60529
451,2012,Kia,Rio,base,51985,15115,Used,Dealership,20303
452,2002,Volkswagen,Atlas,N/A,83611,13636,Used,Dealership,73413
453,1999,BMW,3 Series,N/A,123279,12716,Used,Dealership,46234
454,2011,Volkswagen,Tiguan,base,120759,9987,Used,Dealership,68263
455,2015,Mazda,CX-50,luxury,88381,5405,Used,Dealership,77599
456,2010,Mazda,3,base,69934,26940,Used,Individual Seller,56651
457,2001,Volkswagen,Golf,N/A,138283,9706,Used,Dealership,78908
458,2014,Jeep,Grand Cherokee,sport,47435,27068,Used,Individual Seller,28781
459,2009,Dodge,Durango,sport,22995,22224,Used,Dealership,64834
460,2016,Audi,A3,sport,62214,30491,Used,Dealership,92746
461,2023,Volvo,S60,base,3,29386,New,Dealership,84227
462,1999,Hyundai,Tucson,N/A,75151,15567,Used,Individual Seller,95799
463,1997,Acura,Integra,N/A,37172,22304,Used,Individual Seller,56503
464,2009,Honda,Civic,sport,140148,15261,Used,Individual Seller,82430
465,2012,Mazda,CX-5,base,130735,12948,Used,Dealership,53668
466,2015,GMC,Envoy,luxury,86948,6306,Used,Individual Seller,16077
467,2017,Volvo,XC90,base,35870,18635,Used,Dealership,39140
468,2014,Volvo,S70,luxury,134111,19111,Used,Dealership,51150
469,1998,Chevrolet,Tahoe,N/A,35197,16818,Used,Dealership,58500
470,2014,BMW,3 Series,base,49178,13410,Used,Dealership,52633
471,2018,Chrysler,Town & Country,sport,9945,25331,Certified,Dealership,94671
472,2000,Volkswagen,Jetta,N/A,84273,9795,Used,Dealership,65242
473,2012,Hyundai,Sonata,sport,69149,23963,Used,Individual Seller,35675
474,2004,Lexus,ES,N/A,82194,17373,Used,Dealership,29174
475,2014,Acura,Integra,luxury,50625,10962,Used,Individual Seller,11506
476,2002,Subaru,Outback,N/A,145555,13433,Used,Individual Seller,25274
477,2004,Volkswagen,Atlas,N/A,78865,13558,Used,Individual Seller,69941
478,2023,Jeep,Wrangler,sport,31,37146,New,Dealership,72217
479,2016,Mercedes,GLA,luxury,40656,25293,Used,Dealership,18954
480,2005,Chevrolet,Silverado,N/A,113142,6697,Used,Dealership,30010
481,2015,Chrysler,Town & Country,base,113868,8473,Used,Dealership,51482
482,2005,Audi,A3,N/A,113169,8815,Used,Individual Seller,11066
483,2015,Honda,Pilot,sport,28380,19257,Used,Dealership,77912
484,2010,Mazda,MX5,sport,63320,18028,Used,Dealership,26184
485,2001,Hyundai,Tucson,N/A,34615,23036,Used,Individual Seller,11011
486,2008,BMW,5 Series,base,96169,13845,Used,Dealership,97474
487,2006,Buick,Regal,base,130814,17868,Used,Dealership,36360
488,2003,Chevrolet,Silverado,N/A,86730,16938,Used,Individual Seller,43636
489,2021,Chevrolet,Silverado,base,32629,24424,Certified,Dealership,50644
490,1996,Volkswagen,Passat,N/A,139558,14198,Used,Individual Seller,74096
491,1996,GMC,Envoy,N/A,139983,7250,Used,Individual Seller,42676
492,1998,Subaru,WRX,N/A,113337,14550,Used,Dealership,59010
493,2015,Acura,TL,sport,138788,8423,Used,Individual Seller,14589
494,1997,Nissan,Rogue,N/A,55849,15358,Used,Individual Seller,75159
495,1998,Dodge,Charger,N/A,140480,15812,Used,Dealership,63105
496,2019,BMW,3 Series,base,12344,30764,Certified,Dealership,71195
497,1997,Mazda,CX-90,N/A,72163,26366,Used,Dealership,87732
498,2013,Ford,F-150,sport,54096,24195,Used,Individual Seller,66790
499,2003,Mazda,3,N/A,126982,8422,Used,Individual Seller,27831
500,2004,Mercedes,C-Class,N/A,46786,11621,Used,Individual Seller,21998
501,2012,Acura,TL,sport,80942,17143,Used,Individual Seller,12063
502,2011,Ford,F-150,sport,11588,31664,Used,Individual Seller,99096
503,2019,Mercedes,GLA,sport,32394,13097,Certified,Dealership,57976
504,2006,Subaru,Outback,base,134382,9420,Used,Dealership,86901
505,2011,BMW,5 Series,base,143249,16461,Used,Dealership,90898
506,2008,Nissan,Altima,sport,17238,31061,Used,Individual Seller,73641
507,2015,Buick,Regal,sport,22752,16735,Used,Dealership,51783
508,2002,Toyota,Tacoma,N/A,46061,25715,Used,Individual Seller,39341
509,2010,Volkswagen,Golf,base,82806,15308,Used,Dealership,14572
510,1996,Nissan,Frontier,N/A,39048,24167,Used,Individual Seller,91438
511,2019,Mercedes,C-Class,base,13688,26573,Certified,Dealership,43766
512,2012,Lincoln,Navigator,base,79708,15670,Used,Dealership,94125
513,2015,Audi,A3,base,16437,10380,Used,Individual Seller,17477
514,1995,Mercedes,S-Class,N/A,110407,12946,Used,Dealership,45819
515,2001,Chrysler,Town & Country,N/A,66531,24416,Used,Individual Seller,29129
516,2006,Hyundai,Elantra,base,100703,14481,Used,Individual Seller,46132
517,1999,GMC,Sierra,N/A,111998,9142,Used,Dealership,66902
518,1999,Buick,Regal,N/A,88199,14376,Used,Individual Seller,35277
519,2012,Hyundai,Sonata,sport,124056,14368,Used,Individual Seller,62464
520,2018,Nissan,Murano,base,14495,21948,Certified,Dealership,56123
521,2008,Ford,Explorer,base,97644,6455,Used,Individual Seller,96129
522,2004,Acura,Integra,N/A,149879,7339,Used,Dealership,77672
523,2014,Mercedes,GLA,sport,87027,12415,Used,Individual Seller,56737
524,2003,GMC,Envoy,N/A,77344,7964,Used,Individual Seller,27533
525,2001,GMC,Envoy,N/A,138571,6348,Used,Dealership,26910
526,2006,Dodge,Charger,sport,103876,12808,Used,Dealership,14302
527,1998,Lincoln,Navigator,N/A,127354,18672,Used,Dealership,19510
528,1998,Ford,Focus,N/A,76368,13152,Used,Dealership,11967
529,2000,Subaru,Forester,N/A,25270,21249,Used,Dealership,26298
530,1999,Subaru,Outback,N/A,13856,30172,Used,Individual Seller,59716
531,2007,Ford,Explorer,sport,144273,13349,Used,Dealership,70409
532,2000,BMW,5 Series,N/A,78222,19022,Used,Dealership,82507
533,2007,Hyundai,Santa Fe,base,81133,15326,Used,Individual Seller,37269
534,2017,Ford,Focus,sport,59093,15048,Used,Dealership,89568
535,2021,Volvo,S60,sport,30496,16434,Certified,Dealership,95334
536,2019,Hyundai,Tucson,sport,30235,20380,Certified,Dealership,90270
537,2009,Volkswagen,Atlas,base,82536,7622,Used,Dealership,62921
538,2013,Kia,Sorento,sport,35202,26964,Used,Individual Seller,37680
539,2011,Lexus,LS,sport,141970,14406,Used,Dealership,21707
540,2005,Volvo,S70,N/A,137313,9152,Used,Individual Seller,94758
541,2008,BMW,3 Series,base,41193,10434,Used,Dealership,88767
542,2007,Lincoln,Navigator,sport,115498,7460,Used,Individual Seller,78867
543,2015,Lincoln,Navigator,luxury,94692,17396,Used,Dealership,53344
544,1996,Audi,Q7,N/A,103508,10177,Used,Dealership,82562
545,2020,Honda,Accord,sport,24387,17405,Certified,Dealership,80106
546,2017,Volvo,S60,sport,75456,19147,Used,Dealership,83912
547,2016,Mercedes,E-Class,base,98167,6342,Used,Dealership,14276
548,2017,BMW,3 Series,sport,74315,28174,Used,Dealership,37681
549,1995,Nissan,Frontier,N/A,83263,15649,Used,Dealership,95556
550,2002,Volvo,S70,N/A,92878,10046,Used,Dealership,47363
551,2009,Lincoln,Navigator,sport,18687,23358,Used,Dealership,95392
552,2017,BMW,X3,base,40790,14138,Used,Dealership,29343
553,2021,Buick,Regal,sport,13626,21224,Certified,Dealership,29094
554,1997,Dodge,Ram 1500,N/A,109661,14309,Used,Individual Seller,10375
555,2022,Jeep,Wrangler,base,74,39794,New,Dealership,82533
556,1998,Ford,F-150,N/A,107378,13014,Used,Individual Seller,78593
557,2004,Mercedes,GLA,N/A,101390,9628,Used,Individual Seller,73456
558,2022,Chevrolet,Impala,sport,53,47333,New,Dealership,63884
559,2000,Jeep,Wrangler,N/A,148356,16073,Used,Dealership,12453
560,2007,Toyota,Avalon,luxury,114560,9370,Used,Individual Seller,65530
561,2021,BMW,X3,base,34120,13808,Certified,Dealership,47799
562,2013,Buick,LaCrosse,sport,91531,7936,Used,Individual Seller,18756
563,2002,Volvo,S70,N/A,60839,18644,Used,Dealership,12324
564,2012,Lexus,ES300,base,38969,10757,Used,Individual Seller,69285
565,1996,Acura,Integra,N/A,133311,15260,Used,Dealership,92046
566,1995,Mercedes,C-Class,N/A,127007,14772,Used,Dealership,23410
567,1996,Chevrolet,Equinox,N/A,91384,14942,Used,Dealership,96042
568,1996,Volvo,XC90,N/A,105494,5167,Used,Individual Seller,20130
569,1998,Dodge,Charger,N/A,74005,11516,Used,Dealership,13339
570,2012,Volkswagen,Atlas,luxury,85811,12624,Used,Individual Seller,13743
571,2022,Kia,Sportage,luxury,2,25065,New,Dealership,43435
572,2019,Mazda,CX-50,luxury,33322,16462,Certified,Dealership,86438
573,2014,Volkswagen,Jetta,base,41393,31343,Used,Dealership,66295
574,2000,Audi,A6,N/A,32493,10322,Used,Individual Seller,91128
575,2011,Nissan,Murano,base,47143,26909,Used,Individual Seller,45848
576,2000,Honda,Civic,N/A,92266,17175,Used,Dealership,55772
577,1999,Hyundai,Elantra,N/A,47921,19578,Used,Dealership,22984
578,1999,Acura,Integra,N/A,102591,11481,Used,Dealership,93148
579,2000,Honda,Accord,N/A,31188,13478,Used,Dealership,66629
580,2008,Mazda,CX-50,base,50775,29023,Used,Dealership,28290
581,2022,Dodge,Ram 1500,luxury,93,32940,New,Dealership,44716
582,1997,Hyundai,Elantra,N/A,130023,10635,Used,Dealership,32692
583,2007,Audi,A4,luxury,130335,9178,Used,Individual Seller,35470
584,1996,Lexus,LS,N/A,128364,5085,Used,Individual Seller,98072
585,1995,Acura,Integra,N/A,75371,6534,Used,Individual Seller,32018
586,2010,Mercedes,S-Class,luxury,134873,12985,Used,Dealership,72164
587,2009,Dodge,Ram 1500,luxury,141235,7168,Used,Dealership,25751
588,2014,GMC,Envoy,luxury,119997,13666,Used,Dealership,71092
589,2000,BMW,X5,N/A,50065,20076,Used,Individual Seller,81459
590,2017,Honda,Pilot,base,115411,11909,Used,Individual Seller,95215
591,2007,Lincoln,Navigator,base,29234,25336,Used,Individual Seller,11690
592,2007,Nissan,Frontier,sport,52702,18218,Used,Dealership,39337
593,2020,Acura,TL,base,18428,28767,Certified,Dealership,43446
594,2017,Volvo,S70,base,30843,20001,Used,Dealership,97875
595,2013,Toyota,RAV4,sport,25372,28690,Used,Individual Seller,32112
596,2018,Audi,A4,base,16190,26913,Certified,Dealership,93825
597,2013,Audi,Q5,base,134308,15079,Used,Individual Seller,65287
598,2007,Honda,HR-V,sport,27488,27442,Used,Individual Seller,71448
599,2016,Volkswagen,Atlas,sport,126941,14572,Used,Individual Seller,39806
600,2023,Dodge,Grand Caravan,base,99,34189,New,Dealership,59212
601,2021,Chevrolet,Equinox,base,34814,23819,Certified,Dealership,66379
602,2009,BMW,3 Series,sport,147733,18767,Used,Dealership,84778
603,1998,Chrysler,Town & Country,N/A,134709,9086,Used,Dealership,53781
604,2013,Honda,Civic,sport,141972,16219,Used,Dealership,92300
605,1998,Volvo,S60,N/A,75870,7798,Used,Dealership,29310
606,1995,Buick,LaCrosse,N/A,46059,24123,Used,Dealership,37398
607,2022,Hyundai,Elantra,base,100,36434,New,Dealership,60761
608,2018,Subaru,Forester,luxury,15030,17228,Certified,Dealership,62627
609,2007,Volvo,XC90,sport,41625,33649,Used,Dealership,77746
610,2003,Dodge,Ram 1500,N/A,56168,13748,Used,Dealership,64453
611,2015,Mazda,CX-90,sport,113974,16438,Used,Dealership,44100
612,2019,BMW,5 Series,luxury,32190,19249,Certified,Dealership,26178
613,2004,Chevrolet,Tahoe,N/A,120440,9972,Used,Dealership,26386
614,2014,BMW,3 Series,base,39309,13686,Used,Dealership,55772
615,2009,Hyundai,Elantra,sport,96646,19661,Used,Dealership,97031
616,1997,Lexus,GS350,N/A,30674,19909,Used,Dealership,86412
617,2007,Subaru,Outback,base,12200,13149,Used,Dealership,23700
618,2003,Honda,CR-V,N/A,34046,18030,Used,Individual Seller,14966
619,2018,Dodge,Charger,luxury,29022,19875,Certified,Dealership,92482
620,2000,Honda,CR-V,N/A,130199,13763,Used,Dealership,15487
621,2022,Volvo,S60,sport,26,32927,New,Dealership,64818
622,2020,Kia,K5,sport,27245,10329,Certified,Dealership,59781
623,2008,Lexus,GS,sport,41792,13943,Used,Individual Seller,42005
624,2002,Subaru,WRX,N/A,30103,27023,Used,Dealership,41444
625,1998,BMW,X3,N/A,90384,5874,Used,Individual Seller,10455
626,2017,Audi,A4,sport,134435,15402,Used,Dealership,14584
627,2003,Chrysler,Town & Country,N/A,68596,14532,Used,Dealership,61422
628,2023,GMC,Sierra,sport,18,47966,New,Dealership,95760
629,2016,Mercedes,S-Class,luxury,126747,17461,Used,Individual Seller,62839
630,1998,Ford,Focus,N/A,33819,27929,Used,Dealership,59722
631,2017,Honda,Civic,base,144348,13574,Used,Dealership,96231
632,2018,Volvo,XC90,base,31626,17279,Certified,Dealership,78487
633,2013,Jeep,Wrangler,sport,140002,10910,Used,Dealership,90929
634,1999,Buick,LaCrosse,N/A,120609,9951,Used,Dealership,93240
635,1995,Volkswagen,Golf,N/A,32893,29343,Used,Dealership,69867
636,2004,Lexus,ES,N/A,16090,17399,Used,Individual Seller,97230
637,2012,Volkswagen,Jetta,sport,49327,7521,Used,Individual Seller,62072
638,2015,Toyota,RAV4,luxury,137459,11087,Used,Individual Seller,32576
639,1999,Lexus,LS,N/A,120696,6475,Used,Dealership,79619
640,2021,Hyundai,Santa Fe,base,21838,15799,Certified,Dealership,53231
641,2016,Hyundai,Santa Fe,base,50168,12590,Used,Individual Seller,77520
642,2002,Chrysler,Town & Country,N/A,132888,5573,Used,Dealership,91178
643,2000,Chrysler,300,N/A,107657,12985,Used,Dealership,78861
644,2003,Lincoln,Navigator,N/A,127536,11453,Used,Dealership,86273
645,2006,Volvo,S60,base,49309,23572,Used,Dealership,73275
646,2017,Acura,TL,sport,11269,23023,Used,Individual Seller,25509
647,2005,Chevrolet,Equinox,N/A,71859,11186,Used,Dealership,76873
648,2021,Subaru,Outback,base,25690,22618,Certified,Dealership,20676
649,2013,Kia,Sportage,base,137002,11067,Used,Individual Seller,62130
650,2014,Nissan,Rogue,base,45654,23859,Used,Individual Seller,24726
651,2014,Dodge,Ram 1500,sport,24214,38330,Used,Dealership,66969
652,2020,Honda,HR-V,sport,26606,19521,Certified,Dealership,54258
653,2012,Mazda,CX-5,base,122169,12745,Used,Dealership,55979
654,2023,Chevrolet,Silverado,base,81,21853,New,Dealership,38013
655,2021,Hyundai,Santa Fe,base,16023,16828,Certified,Dealership,38389
656,2000,Volvo,S60,N/A,56317,19217,Used,Individual Seller,46692
657,1996,Mercedes,GLE,N/A,105858,7768,Used,Individual Seller,94250
658,2023,Jeep,Wrangler,luxury,35,20522,New,Dealership,21573
659,2006,Chrysler,300,sport,149519,6432,Used,Dealership,83098
660,1996,Hyundai,Elantra,N/A,16393,19359,Used,Dealership,34655
661,2004,Lexus,GS,N/A,36082,16163,Used,Individual Seller,55820
662,2022,Subaru,Forester,sport,37,20776,New,Dealership,43447
663,2001,Honda,Accord,N/A,11645,30939,Used,Individual Seller,15706
664,2012,Nissan,Rogue,base,131066,8384,Used,Dealership,85371
665,2011,Lincoln,Navigator,luxury,33240,20018,Used,Individual Seller,26637
666,2016,Volvo,S60,sport,46609,11045,Used,Individual Seller,73860
667,1999,Hyundai,Tucson,N/A,134645,8952,Used,Dealership,18152
668,2018,Mazda,CX-90,base,17585,31225,Certified,Dealership,81107
669,2020,Volkswagen,Tiguan,base,15198,26396,Certified,Dealership,81415
670,2008,Jeep,Grand Cherokee,luxury,108711,12543,Used,Dealership,66379
671,2002,Buick,Regal,N/A,34583,13189,Used,Dealership,41295
672,2007,Acura,Integra,base,16167,16659,Used,Dealership,89978
673,1996,Hyundai,Elantra,N/A,39216,19423,Used,Individual Seller,31127
674,2005,Volvo,S60,N/A,34322,27290,Used,Individual Seller,68556
675,1999,Lincoln,Navigator,N/A,109985,14021,Used,Individual Seller,20396
676,2011,Volvo,S60,base,33008,14880,Used,Dealership,67025
677,2012,BMW,X5,base,139697,16461,Used,Individual Seller,19710
678,2004,Subaru,Forester,N/A,30353,18908,Used,Individual Seller,53587
679,2003,Mazda,CX-90,N/A,96845,9028,Used,Dealership,88671
680,1996,Hyundai,Sonata,N/A,93575,9590,Used,Dealership,54394
681,2009,Lincoln,Navigator,sport,10830,10030,Used,Individual Seller,76524
682,2000,Acura,TL,N/A,122175,5558,Used,Dealership,45907
683,2000,Chevrolet,Suburban,N/A,128906,5849,Used,Dealership,86151
684,1996,Honda,HR-V,N/A,93325,19290,Used,Dealership,90881
685,2006,Chrysler,Town & Country,base,130150,7592,Used,Dealership,20068
686,2002,Lincoln,Navigator,N/A,10464,21553,Used,Individual Seller,48973
687,2002,Chrysler,300,N/A,55764,20235,Used,Individual Seller,96423
688,2006,Subaru,Forester,sport,21697,27588,Used,Individual Seller,15294
689,2003,Honda,Pilot,N/A,63185,24646,Used,Dealership,56564
690,2017,Buick,Regal,luxury,84708,12928,Used,Dealership,52511
691,2001,Kia,Forte,N/A,23986,21873,Used,Individual Seller,39972
692,2004,Volvo,S70,N/A,80945,16696,Used,Dealership,11019
693,1999,Mazda,CX-50,N/A,41989,17492,Used,Individual Seller,87295
694,2017,Chrysler,Town & Country,sport,137916,13881,Used,Individual Seller,45548
695,2014,Audi,Q7,sport,10130,9717,Used,Individual Seller,47852
